index,default_direction,single_recovery,single_ranking_complete,single_search_complete,single_top5_family,single_compute_cpu_seconds,single_directional_elapsed_sum_seconds,single_class_count,single_top1,single_top3,single_top5,single_top10,single_event_window_0_recovered,single_event_window_0_candidates,single_event_window_1_recovered,single_event_window_1_candidates,single_event_window_2_recovered,single_event_window_2_candidates,single_event_window_3_recovered,single_event_window_3_candidates,single_event_window_5_recovered,single_event_window_5_candidates,bidirectional_recovery,bidirectional_ranking_complete,bidirectional_search_complete,bidirectional_top5_family,bidirectional_compute_cpu_seconds,bidirectional_directional_elapsed_sum_seconds,bidirectional_class_count,bidirectional_top1,bidirectional_top3,bidirectional_top5,bidirectional_top10,bidirectional_event_window_0_recovered,bidirectional_event_window_0_candidates,bidirectional_event_window_1_recovered,bidirectional_event_window_1_candidates,bidirectional_event_window_2_recovered,bidirectional_event_window_2_candidates,bidirectional_event_window_3_recovered,bidirectional_event_window_3_candidates,bidirectional_event_window_5_recovered,bidirectional_event_window_5_candidates
1512,P_to_R,recovered,True,True,recovered,127.847497482,41.494032819522545,284,False,True,True,True,True,2,True,2,True,4,True,4,True,13,recovered,True,True,recovered,219.4787347,56.80872320267372,985,False,True,True,True,True,2,True,2,True,4,True,7,True,21
1513,P_to_R,recovered,True,True,recovered,131.32333482599998,46.36882288497873,316,True,True,True,True,True,2,True,2,True,4,True,4,True,10,recovered,True,True,recovered,223.468984068,61.975472503574565,1453,True,True,True,True,True,2,True,2,True,5,True,12,True,18
1514,P_to_R,recovered,True,True,recovered,142.14923858300003,50.21253373310901,276,True,True,True,True,True,2,True,2,True,4,True,4,True,10,recovered,True,True,recovered,257.59889962000005,70.26873437641189,1631,True,True,True,True,True,2,True,2,True,4,True,7,True,17
1515,P_to_R,recovered,True,True,recovered,76.00588456700002,23.846087070414796,101,False,True,True,True,False,1,True,2,True,2,True,3,True,9,recovered,True,True,recovered,90.08205096600003,26.825174967525527,345,False,True,True,True,False,1,True,2,True,2,True,6,True,18
1516,P_to_R,recovered,True,True,recovered,108.68631759200001,37.46094240969978,95,False,True,True,True,False,1,True,3,True,6,True,12,True,31,recovered,True,True,recovered,881.6380552590001,200.09801814332604,1276,False,True,True,True,False,1,True,3,True,6,True,14,True,52
1517,P_to_R,recovered,True,True,not_recovered,59.07021115100001,18.136702908435836,900,False,False,False,True,False,4,True,9,True,9,True,35,True,75,recovered,True,True,not_recovered,307.373777477,64.57203204371035,8070,False,False,False,True,False,4,True,9,True,9,True,35,True,84
1518,P_to_R,recovered,True,True,not_recovered,51.07443282900001,10.953073613112792,431,False,False,False,True,False,2,True,7,True,11,True,44,True,106,recovered,True,True,not_recovered,795.540656842,120.06286841002293,7460,False,False,False,True,False,2,True,9,True,21,True,54,True,130
1519,P_to_R,recovered,True,True,recovered,103.54147815799999,38.51513713551685,283,False,True,True,True,False,2,True,3,True,5,True,9,True,10,recovered,True,True,recovered,144.049236319,47.129810200538486,578,False,False,True,True,False,4,True,5,True,9,True,15,True,42
1520,P_to_R,recovered,True,True,recovered,67.905100975,14.759550534188747,117,True,True,True,True,True,1,True,1,True,3,True,3,True,11,recovered,True,True,recovered,471.059503635,83.8063491191715,4690,True,True,True,True,True,1,True,1,True,3,True,3,True,11
1521,P_to_R,recovered,True,True,recovered,4.312318787000001,1.2905572270974517,172,True,True,True,True,True,1,True,1,True,4,True,6,True,12,recovered,True,True,recovered,12.120644816,3.2824358283542097,523,True,True,True,True,True,1,True,1,True,4,True,7,True,21
1522,P_to_R,recovered,True,True,recovered,170.72286347799997,63.04158623237163,777,True,True,True,True,True,1,True,1,True,3,True,5,True,22,recovered,True,True,recovered,241.667546932,77.98497331584804,2110,True,True,True,True,True,1,True,1,True,3,True,5,True,37
1523,P_to_R,recovered,True,True,recovered,108.28455429400002,34.17445857357234,685,False,True,True,True,True,2,True,2,True,8,True,26,True,38,recovered,True,True,recovered,276.928403058,64.86247038235888,2220,False,True,True,True,True,2,True,2,True,8,True,26,True,56
1524,P_to_R,recovered,True,True,recovered,59.14307918499999,21.58951547089964,197,True,True,True,True,True,1,True,1,True,3,True,7,True,17,recovered,True,True,recovered,82.11829405900001,26.594295708462596,1070,True,True,True,True,True,1,True,1,True,3,True,11,True,29
1525,P_to_R,recovered,True,True,recovered,25.112648566999997,5.044282738817856,32,False,True,True,True,True,2,True,2,True,2,True,14,True,14,recovered,True,True,recovered,341.71314847100007,59.72980739525519,6145,False,True,True,True,True,2,True,2,True,2,True,16,True,16
1526,P_to_R,recovered,True,True,recovered,61.34067408200001,21.1469590368215,293,False,True,True,True,True,3,True,5,True,10,True,13,True,28,recovered,True,True,recovered,351.529889894,80.15512832487002,5371,False,True,True,True,True,3,True,5,True,10,True,13,True,31
